Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-01-12,5,24.6,29.0,0.0,13,56.0,13,15,9.0,30.0,56.0,73.0,1005.1,1007.7,26.7,21.7,0,1
2010-01-13,5,11.1,19.3,3.4,12,41.0,8,8,20.0,24.0,71.0,48.0,1015.1,1016.0,13.3,17.3,1,0
2010-01-14,5,7.6,22.7,0.0,10,39.0,10,11,26.0,19.0,62.0,40.0,1018.9,1017.2,13.4,21.1,0,0
2010-01-15,5,10.4,29.7,0.0,9,46.0,2,6,22.0,13.0,65.0,20.0,1016.0,1012.9,16.3,27.4,0,0
2010-01-16,5,9.8,27.4,0.0,12,54.0,3,15,20.0,28.0,28.0,31.0,1008.1,1006.8,24.2,26.0,0,0
2010-01-17,5,7.2,18.0,0.0,15,65.0,15,15,22.0,33.0,71.0,37.0,1009.6,1008.8,12.0,16.5,0,1
2010-01-18,5,5.8,16.3,1.8,12,54.0,12,12,24.0,33.0,80.0,52.0,1010.7,1011.0,9.8,15.8,1,1
2010-01-19,5,7.9,20.9,1.2,11,37.0,11,12,22.0,17.0,57.0,51.0,1013.9,1012.0,11.6,17.1,1,0
2010-01-20,5,6.2,26.7,0.0,13,48.0,13,13,11.0,28.0,71.0,31.0,1011.0,1009.7,14.3,26.2,0,0
2010-01-21,5,12.5,31.0,0.0,14,41.0,6,13,2.0,26.0,68.0,27.0,1010.7,1008.6,17.5,29.4,0,0
2010-01-22,5,17.5,35.4,0.0,7,81.0,3,6,22.0,37.0,31.0,13.0,1005.9,1003.6,25.6,32.8,0,0
2010-01-23,5,12.2,22.0,0.0,11,46.0,8,8,24.0,24.0,66.0,36.0,1012.2,1013.5,14.5,20.4,0,0
2010-01-24,5,6.8,25.8,0.0,9,43.0,9,10,26.0,17.0,61.0,30.0,1014.2,1012.9,13.5,24.2,0,0
2010-01-25,5,10.0,27.9,0.0,9,44.0,9,9,22.0,13.0,72.0,25.0,1013.3,1010.8,13.3,25.9,0,0
2010-01-26,5,9.3,28.3,0.0,10,43.0,3,11,0.0,15.0,54.0,28.0,1011.3,1011.3,16.8,27.5,0,0
2010-01-27,5,11.5,23.3,0.0,9,46.0,9,9,31.0,24.0,68.0,34.0,1014.8,1013.4,13.5,21.7,0,0
2010-01-28,5,9.5,27.3,0.0,9,44.0,9,10,22.0,19.0,75.0,34.0,1010.0,1007.9,15.9,25.7,0,0
2010-01-29,5,12.6,22.6,0.0,8,50.0,8,10,31.0,30.0,71.0,40.0,1014.1,1014.5,13.6,21.2,0,0
2010-01-30,5,10.6,32.7,0.0,9,57.0,5,3,15.0,24.0,54.0,26.0,1014.5,1011.8,20.3,30.1,0,0
2010-01-31,5,14.4,34.2,0.0,3,70.0,5,5,41.0,41.0,46.0,53.0,1009.9,1008.1,25.3,24.8,0,0
2010-02-01,5,11.9,26.3,0.0,2,61.0,2,9,33.0,31.0,67.0,35.0,1016.7,1014.4,14.4,24.4,0,0
2010-02-02,5,13.9,33.4,0.0,5,50.0,5,2,37.0,24.0,45.0,21.0,1014.6,1012.4,24.0,32.2,0,0
2010-02-03,5,17.9,32.4,0.0,5,56.0,5,1,37.0,24.0,41.0,27.0,1013.1,1009.6,24.1,30.2,0,0
2010-02-04,5,19.4,24.2,0.0,5,57.0,5,5,33.0,28.0,50.0,99.0,1008.6,1007.7,23.1,19.7,0,1
2010-02-05,5,13.1,21.5,5.4,10,52.0,8,8,28.0,30.0,90.0,49.0,1014.4,1014.8,13.9,20.1,1,0
2010-02-06,5,10.5,22.4,0.0,2,61.0,9,2,43.0,43.0,65.0,59.0,1019.9,1019.2,13.4,20.6,0,0
2010-02-07,5,11.5,32.4,0.0,9,46.0,5,13,9.0,11.0,63.0,31.0,1020.9,1018.7,20.4,30.5,0,0
2010-02-08,5,15.5,35.0,0.0,9,44.0,5,13,13.0,7.0,45.0,25.0,1020.9,1018.7,24.7,32.8,0,0
2010-02-09,5,16.2,34.0,0.0,12,43.0,3,14,26.0,9.0,55.0,32.0,1020.1,1018.0,26.1,31.9,0,0
2010-02-10,5,19.0,34.7,0.2,12,72.0,3,12,20.0,50.0,53.0,68.0,1018.6,1016.2,27.4,21.0,0,1
2010-02-11,5,17.0,27.2,14.4,7,41.0,3,14,15.0,13.0,68.0,99.0,1014.4,1011.5,22.5,20.8,1,1
2010-02-12,5,14.6,20.0,5.4,8,41.0,11,8,15.0,22.0,97.0,63.0,1011.5,1011.5,15.7,19.7,1,0
2010-02-13,5,13.2,22.7,0.2,10,41.0,10,9,22.0,20.0,87.0,54.0,1011.5,1009.5,14.3,21.0,0,0
2010-02-14,5,11.1,26.5,0.0,9,46.0,8,8,13.0,20.0,99.0,53.0,1008.9,1006.8,14.3,23.4,0,0
2010-02-15,5,14.3,24.2,0.0,9,56.0,9,10,37.0,30.0,82.0,56.0,1012.8,1014.1,17.6,21.8,0,0
2010-02-16,5,13.5,25.9,0.0,9,56.0,9,2,39.0,24.0,68.0,36.0,1015.9,1015.6,16.0,24.8,0,0
2010-02-17,5,11.4,26.0,0.0,10,43.0,8,10,15.0,28.0,96.0,33.0,1016.8,1017.2,14.5,25.1,0,0
2010-02-18,5,13.2,26.1,0.0,9,52.0,9,2,37.0,22.0,66.0,35.0,1022.0,1020.6,15.7,25.0,0,0
2010-02-19,5,11.3,29.7,0.0,5,54.0,5,5,35.0,28.0,54.0,31.0,1021.1,1018.2,20.3,28.7,0,0
2010-02-20,5,17.8,32.8,0.0,7,70.0,3,3,31.0,31.0,39.0,24.0,1015.3,1010.9,22.8,30.3,0,0
2010-02-21,5,15.9,32.5,0.0,14,56.0,15,7,9.0,26.0,80.0,24.0,1011.3,1008.9,17.2,31.3,0,0
2010-02-22,5,13.2,24.7,0.0,15,63.0,14,13,13.0,31.0,74.0,36.0,1012.0,1010.3,15.0,23.5,0,0
2010-02-23,5,6.6,22.0,0.4,10,46.0,8,8,19.0,22.0,72.0,38.0,1020.4,1019.8,12.0,21.2,0,0
2010-02-24,5,9.4,24.3,0.0,9,48.0,9,9,28.0,17.0,73.0,28.0,1021.4,1020.8,12.7,23.2,0,0
2010-02-25,5,11.0,28.4,0.0,9,50.0,2,9,30.0,19.0,65.0,34.0,1024.1,1022.1,14.8,27.1,0,0
2010-02-26,5,12.0,31.0,0.0,3,44.0,5,6,28.0,28.0,53.0,31.0,1022.2,1018.4,20.6,29.4,0,0
2010-02-27,5,16.5,20.7,0.0,9,43.0,12,10,19.0,26.0,99.0,82.0,1017.5,1018.4,16.6,17.0,0,0
2010-02-28,5,9.9,18.9,0.0,10,59.0,8,10,26.0,31.0,68.0,40.0,1021.0,1020.5,12.2,17.8,0,0
2010-03-01,5,7.4,18.8,0.0,10,69.0,10,9,46.0,37.0,56.0,45.0,1021.7,1021.4,10.9,17.2,0,0
2010-03-02,5,10.1,22.0,0.0,10,54.0,9,10,33.0,24.0,68.0,42.0,1021.3,1019.1,12.8,21.0,0,0
2010-03-03,5,11.5,29.6,0.0,9,52.0,2,6,19.0,13.0,71.0,29.0,1018.5,1015.1,15.3,27.1,0,0
2010-03-04,5,10.6,27.8,0.0,5,43.0,5,3,15.0,20.0,52.0,36.0,1012.8,1009.7,20.3,27.0,0,0
2010-03-05,5,16.7,22.8,0.0,4,37.0,1,3,17.0,15.0,60.0,99.0,1006.2,1004.1,21.2,19.1,0,1
2010-03-06,5,15.1,19.5,33.4,9,30.0,11,2,7.0,17.0,82.0,95.0,1010.2,1009.7,15.6,18.2,1,1
2010-03-07,5,14.4,23.1,20.0,1,43.0,0,6,11.0,19.0,73.0,85.0,1012.0,1010.6,16.8,18.5,1,1
2010-03-08,5,11.8,19.0,36.4,3,52.0,3,6,20.0,37.0,99.0,83.0,1005.2,1003.3,13.5,14.0,1,1
2010-03-09,5,11.1,15.0,11.8,15,54.0,13,12,28.0,24.0,91.0,58.0,1013.7,1017.6,12.2,13.7,1,1
2010-03-10,5,8.8,16.4,1.2,8,43.0,11,8,19.0,30.0,69.0,63.0,1026.4,1028.0,10.1,13.5,1,0
2010-03-11,5,7.6,19.1,0.0,9,48.0,10,10,28.0,24.0,77.0,53.0,1032.7,1032.5,11.6,18.1,0,0
2010-03-12,5,10.4,23.4,0.0,9,39.0,2,4,15.0,9.0,69.0,43.0,1036.3,1034.2,14.2,21.8,0,0
2010-03-13,5,9.2,24.5,0.0,3,35.0,5,3,19.0,15.0,67.0,38.0,1034.8,1031.7,16.0,22.2,0,0
2010-03-14,5,8.6,24.4,0.0,5,35.0,3,3,0.0,19.0,64.0,36.0,1028.9,1025.6,17.0,23.2,0,0
2010-03-15,5,12.6,26.2,0.0,3,37.0,5,6,15.0,13.0,58.0,35.0,1024.4,1021.5,17.3,24.9,0,0
2010-03-16,5,15.3,27.8,0.0,5,37.0,5,3,22.0,26.0,47.0,38.0,1022.0,1020.3,19.7,27.1,0,0
2010-03-17,5,18.0,28.5,0.0,3,41.0,5,5,22.0,19.0,48.0,40.0,1022.9,1022.3,21.1,27.7,0,0
2010-03-18,5,19.3,28.7,0.0,3,41.0,5,3,22.0,26.0,49.0,33.0,1023.5,1020.3,22.4,27.6,0,0
2010-03-19,5,16.2,26.5,0.0,15,33.0,6,15,6.0,20.0,77.0,57.0,1017.7,1017.1,18.2,24.2,0,0
2010-03-20,5,10.9,24.4,0.2,8,46.0,11,13,9.0,22.0,97.0,34.0,1020.9,1019.4,14.2,23.2,0,0
2010-03-21,5,11.1,20.7,0.0,15,50.0,15,15,15.0,30.0,69.0,47.0,1020.4,1020.1,13.8,20.5,0,0
2010-03-22,5,7.3,20.0,0.0,8,30.0,8,11,13.0,17.0,77.0,44.0,1022.7,1021.3,10.4,18.4,0,0
2010-03-23,5,7.5,21.3,0.0,11,31.0,11,12,19.0,19.0,77.0,51.0,1023.3,1021.7,11.3,20.3,0,0
2010-03-24,5,11.3,22.0,0.0,8,30.0,8,11,13.0,15.0,99.0,56.0,1024.5,1022.7,13.3,20.8,0,0
2010-03-25,5,7.0,27.2,0.2,6,35.0,5,6,13.0,17.0,81.0,39.0,1020.1,1017.2,15.1,26.1,0,0
2010-03-26,5,11.5,27.9,0.0,14,35.0,5,11,9.0,17.0,55.0,43.0,1017.4,1017.0,17.9,21.7,0,0
2010-03-28,5,13.8,21.7,0.0,3,44.0,4,9,20.0,19.0,63.0,52.0,1012.4,1015.2,17.8,21.1,0,1
2010-03-29,5,15.4,21.3,12.6,14,31.0,6,12,15.0,17.0,99.0,65.0,1014.0,1015.4,16.5,19.9,1,0
2010-03-30,5,8.2,19.0,0.6,9,43.0,8,10,17.0,26.0,99.0,54.0,1022.4,1022.0,10.2,17.8,0,0
2010-03-31,5,10.1,21.7,0.0,9,41.0,2,10,28.0,4.0,82.0,47.0,1021.5,1019.2,12.4,21.4,0,0
2010-04-01,5,9.5,19.9,0.0,8,35.0,10,8,13.0,22.0,99.0,54.0,1017.6,1015.2,10.2,18.1,0,0
2010-04-02,5,10.2,17.3,0.2,10,37.0,10,10,17.0,24.0,93.0,72.0,1022.6,1021.8,11.6,15.3,0,0
2010-04-03,5,6.4,19.5,0.0,9,43.0,8,9,17.0,22.0,98.0,58.0,1022.4,1020.6,9.9,18.9,0,0
2010-04-04,5,9.7,22.2,0.0,5,46.0,9,3,7.0,22.0,69.0,52.0,1021.3,1017.4,15.7,20.3,0,0
2010-04-05,5,9.4,23.5,0.2,5,46.0,5,3,28.0,24.0,56.0,46.0,1017.5,1014.4,17.6,22.2,0,0
2010-04-06,5,16.4,19.7,0.0,6,48.0,5,4,17.0,28.0,56.0,53.0,1014.8,1011.0,16.5,19.3,0,1
2010-04-07,5,12.5,20.4,35.6,7,35.0,3,14,17.0,24.0,99.0,65.0,1010.6,1009.8,15.8,18.7,1,0
2010-04-08,5,12.3,18.4,0.0,15,41.0,15,11,19.0,20.0,96.0,66.0,1017.9,1017.8,14.4,17.1,0,0
2010-04-09,5,8.4,16.8,0.0,3,35.0,7,6,6.0,17.0,96.0,96.0,1016.0,1012.9,10.6,13.6,0,1
2010-04-10,5,10.5,18.9,6.6,6,37.0,3,13,17.0,13.0,100.0,66.0,1009.5,1007.2,12.8,17.6,1,0
2010-04-11,5,8.5,13.1,1.0,13,67.0,13,11,48.0,26.0,70.0,76.0,1007.8,1011.1,10.7,9.8,0,0
2010-04-12,5,7.2,13.0,0.8,15,43.0,12,12,20.0,22.0,87.0,66.0,1018.9,1019.5,9.5,11.9,0,0
2010-04-13,5,7.9,13.5,0.0,8,35.0,8,11,22.0,17.0,72.0,67.0,1025.9,1023.9,10.7,12.9,0,0
2010-04-14,5,6.4,14.2,0.0,8,30.0,11,11,15.0,20.0,88.0,76.0,1024.5,1022.7,9.8,12.5,0,0
2010-04-15,5,9.1,16.2,0.2,9,41.0,8,8,20.0,22.0,98.0,73.0,1024.9,1024.2,10.5,14.7,0,0
2010-04-16,5,7.3,21.0,0.0,9,43.0,3,3,15.0,26.0,75.0,46.0,1025.3,1022.6,14.5,20.1,0,0
2010-04-17,5,6.7,23.2,0.2,5,39.0,3,3,13.0,26.0,74.0,46.0,1025.4,1022.8,16.0,22.4,0,0
2010-04-18,5,15.6,23.3,0.0,4,35.0,4,3,20.0,20.0,57.0,48.0,1025.0,1022.6,18.7,22.4,0,0
2010-04-19,5,16.0,23.3,0.0,5,33.0,5,5,19.0,22.0,59.0,50.0,1023.9,1021.1,19.3,22.7,0,0
2010-04-20,5,13.1,25.2,0.0,3,39.0,5,3,19.0,26.0,68.0,47.0,1021.6,1018.0,18.4,24.1,0,0
2010-04-21,5,11.9,23.6,0.8,5,28.0,3,3,11.0,17.0,79.0,57.0,1021.7,1019.3,17.3,22.8,0,0
2010-04-22,5,13.8,24.3,0.8,6,35.0,5,6,19.0,19.0,69.0,56.0,1021.3,1018.5,18.7,23.5,0,1
2010-04-23,5,15.9,22.4,1.2,3,39.0,3,15,26.0,20.0,58.0,78.0,1015.6,1012.8,18.5,18.0,1,1
2010-04-24,5,13.6,18.6,4.2,14,50.0,6,15,20.0,35.0,90.0,86.0,1009.0,1007.3,16.2,13.0,1,1
2010-04-25,5,6.5,15.1,2.2,12,31.0,15,11,15.0,17.0,98.0,60.0,1017.7,1019.9,9.9,13.4,1,0
2010-04-26,5,1.2,15.2,0.0,3,37.0,3,6,20.0,24.0,98.0,57.0,1024.8,1021.0,8.6,14.3,0,0
2010-04-27,5,8.5,12.3,0.0,5,30.0,3,12,9.0,15.0,76.0,77.0,1018.0,1017.5,11.6,11.1,0,0
2010-04-28,5,1.6,14.7,0.4,7,54.0,3,7,30.0,33.0,92.0,75.0,1018.6,1015.7,7.9,13.5,0,1
2010-04-29,5,7.8,13.4,3.2,13,52.0,13,15,22.0,24.0,99.0,79.0,1020.9,1021.4,9.9,12.3,1,0
2010-04-30,5,8.8,12.7,0.6,8,20.0,8,9,13.0,13.0,98.0,72.0,1028.1,1026.3,9.4,12.5,0,0
2010-05-01,5,3.0,16.3,0.2,3,44.0,3,3,26.0,30.0,99.0,66.0,1025.1,1021.9,9.3,15.9,0,0
2010-05-02,5,8.0,15.3,0.0,5,39.0,3,8,2.0,13.0,81.0,66.0,1025.1,1025.3,10.7,14.7,0,0
2010-05-03,5,4.2,18.3,0.0,5,41.0,5,3,2.0,26.0,76.0,57.0,1024.8,1019.7,12.3,17.5,0,0
2010-05-04,5,10.0,18.3,0.0,5,52.0,3,15,35.0,20.0,58.0,99.0,1012.5,1010.4,12.9,10.0,0,1
2010-05-05,5,2.3,11.3,7.4,13,41.0,13,13,17.0,28.0,98.0,61.0,1016.3,1016.4,6.1,10.9,1,0
2010-05-06,5,6.0,13.9,1.0,13,39.0,12,12,15.0,13.0,98.0,61.0,1021.2,1021.1,9.3,13.5,0,0
2010-05-07,5,4.2,15.2,0.0,6,39.0,3,7,24.0,26.0,99.0,83.0,1022.0,1019.7,9.9,14.6,0,1
2010-05-08,5,9.4,16.2,1.6,6,26.0,6,6,7.0,17.0,85.0,60.0,1023.5,1020.8,11.0,15.7,1,0
2010-05-09,5,8.1,18.5,0.0,7,41.0,3,7,22.0,24.0,99.0,62.0,1021.4,1018.4,11.9,16.9,0,0
2010-05-10,5,10.1,18.3,0.0,6,61.0,3,6,30.0,39.0,86.0,51.0,1016.9,1010.7,12.2,17.0,0,1
2010-05-11,5,3.5,10.3,3.0,13,48.0,13,13,20.0,28.0,95.0,67.0,1013.6,1015.9,6.0,9.0,1,0
2010-05-12,5,2.7,11.4,1.0,15,30.0,12,12,9.0,11.0,99.0,74.0,1024.2,1023.9,5.8,10.0,0,0
2010-05-13,5,3.2,11.5,0.6,11,26.0,12,11,13.0,13.0,100.0,85.0,1026.0,1023.6,8.4,10.6,0,0
2010-05-14,5,6.8,11.2,0.2,8,22.0,10,10,11.0,13.0,99.0,76.0,1022.5,1019.5,7.4,10.9,0,0
2010-05-15,5,0.9,15.6,0.0,9,26.0,10,9,9.0,0.0,98.0,61.0,1020.4,1017.7,8.1,15.3,0,0
2010-05-16,5,0.2,14.4,0.0,2,19.0,3,12,0.0,6.0,99.0,63.0,1021.3,1019.1,5.6,13.5,0,0
2010-05-17,5,2.6,16.4,0.0,8,19.0,2,9,2.0,0.0,99.0,45.0,1021.3,1018.9,8.6,15.4,0,0
2010-05-18,5,1.3,15.5,0.0,13,20.0,3,15,0.0,13.0,98.0,45.0,1021.8,1020.1,8.1,14.9,0,0
2010-05-19,5,0.7,15.5,0.0,2,17.0,3,9,0.0,0.0,98.0,53.0,1023.8,1021.7,8.1,14.8,0,0
2010-05-20,5,2.3,15.6,0.0,13,20.0,5,15,6.0,7.0,91.0,60.0,1023.6,1020.9,8.2,14.3,0,0
2010-05-21,5,4.2,12.2,0.2,9,30.0,10,10,15.0,15.0,92.0,62.0,1023.6,1021.8,8.7,11.2,0,0
2010-05-22,5,-2.4,12.0,0.0,9,30.0,3,2,0.0,20.0,98.0,50.0,1023.9,1021.2,4.6,11.2,0,0
2010-05-23,5,-1.6,13.0,0.0,5,43.0,4,5,6.0,28.0,75.0,52.0,1021.2,1017.3,7.5,12.2,0,0
2010-05-24,5,5.9,11.7,0.0,5,50.0,5,5,24.0,31.0,60.0,80.0,1014.5,1010.3,10.8,11.1,0,1
2010-05-25,5,8.0,11.6,3.4,4,37.0,9,10,17.0,15.0,98.0,99.0,1007.7,1005.2,10.2,11.1,1,1
2010-05-26,5,10.0,15.5,4.0,10,31.0,9,9,13.0,17.0,99.0,74.0,1011.3,1011.5,10.7,14.0,1,0
2010-05-27,5,4.1,15.1,0.0,3,33.0,3,3,17.0,20.0,99.0,75.0,1018.1,1016.7,9.1,13.0,0,0
2010-05-28,5,8.9,11.9,0.8,5,44.0,5,5,13.0,24.0,96.0,96.0,1015.5,1011.0,10.5,11.4,0,1
2010-05-29,5,8.8,13.3,8.4,3,39.0,9,10,11.0,15.0,99.0,85.0,1005.5,1005.0,9.7,11.6,1,1
2010-05-30,5,9.6,15.1,1.4,10,72.0,10,10,28.0,48.0,99.0,72.0,1011.9,1012.4,12.2,13.2,1,0
2010-05-31,5,9.3,14.0,0.0,9,74.0,9,9,26.0,20.0,84.0,65.0,1018.7,1017.6,10.5,12.4,0,0
2010-06-01,5,2.0,13.3,0.0,3,26.0,0,3,2.0,15.0,98.0,68.0,1019.5,1017.8,7.3,12.5,0,0
2010-06-02,5,1.3,13.3,0.0,8,28.0,12,8,4.0,13.0,99.0,61.0,1022.8,1022.5,8.3,13.1,0,0
2010-06-03,5,3.5,14.3,0.0,2,28.0,10,9,9.0,15.0,99.0,59.0,1027.4,1024.8,8.0,13.3,0,0
2010-06-04,5,-1.8,13.4,0.2,10,22.0,9,8,11.0,17.0,99.0,61.0,1024.7,1021.4,4.5,12.2,0,0
2010-06-05,5,0.2,9.6,0.2,11,39.0,3,11,0.0,19.0,99.0,94.0,1020.1,1018.8,6.5,9.2,0,1
2010-06-06,5,2.1,11.8,2.4,11,41.0,11,11,15.0,19.0,99.0,66.0,1024.4,1024.4,6.4,11.2,1,0
2010-06-07,5,0.7,8.5,0.0,15,19.0,13,11,7.0,9.0,99.0,81.0,1027.6,1024.9,3.4,8.2,0,0
2010-06-08,5,1.8,9.7,0.4,6,37.0,5,6,15.0,24.0,99.0,73.0,1022.0,1017.2,5.1,8.7,0,1
2010-06-09,5,4.7,8.9,1.8,12,54.0,13,11,24.0,26.0,98.0,90.0,1011.0,1011.3,5.7,6.1,1,1
2010-06-10,5,1.4,11.2,2.4,12,37.0,15,15,7.0,19.0,99.0,77.0,1023.1,1021.9,4.7,9.9,1,0
2010-06-11,5,4.7,11.3,0.8,15,43.0,15,11,19.0,20.0,99.0,98.0,1023.0,1021.3,7.6,8.3,0,1
2010-06-12,5,2.9,9.6,1.8,8,31.0,11,11,7.0,20.0,99.0,71.0,1027.3,1027.0,4.8,8.9,1,0
2010-06-13,5,4.7,8.8,0.0,11,24.0,8,11,11.0,9.0,73.0,64.0,1032.8,1032.2,7.0,8.3,0,0
2010-06-14,5,3.7,10.8,0.0,1,20.0,2,6,9.0,15.0,82.0,58.0,1034.6,1031.8,6.7,10.1,0,0
2010-06-15,5,0.7,9.8,0.0,6,35.0,3,7,7.0,13.0,83.0,60.0,1030.2,1027.2,5.4,8.7,0,0
2010-06-16,5,-0.9,10.9,0.0,3,63.0,5,3,24.0,33.0,99.0,98.0,1022.2,1015.6,7.2,9.4,0,1
2010-06-17,5,7.2,9.6,4.4,13,91.0,3,14,22.0,31.0,98.0,79.0,1003.7,1007.8,8.3,8.3,1,1
2010-06-18,5,1.7,11.1,5.2,6,43.0,5,3,24.0,28.0,99.0,81.0,1016.9,1013.9,3.9,10.5,1,0
2010-06-19,5,3.9,12.7,0.8,13,43.0,14,13,13.0,22.0,99.0,68.0,1019.2,1019.6,7.7,11.1,0,0
2010-06-20,5,7.7,12.3,0.6,8,26.0,15,8,15.0,11.0,99.0,98.0,1026.6,1027.1,9.5,10.6,0,1
2010-06-21,5,-1.2,12.2,1.2,13,20.0,3,15,0.0,11.0,99.0,58.0,1034.8,1034.5,1.4,11.5,1,0
2010-06-22,5,-1.1,12.4,0.0,2,33.0,9,1,20.0,19.0,86.0,59.0,1037.2,1034.9,5.3,11.8,0,0
2010-06-23,5,2.3,11.8,0.0,5,41.0,5,5,26.0,19.0,84.0,74.0,1034.8,1031.3,9.0,11.0,0,0
2010-06-24,5,6.2,12.5,0.0,5,65.0,3,3,26.0,35.0,91.0,82.0,1025.3,1020.5,9.0,11.3,0,1
2010-06-25,5,9.0,11.1,7.4,3,50.0,3,9,28.0,0.0,100.0,98.0,1016.6,1016.1,10.4,8.8,1,1
2010-06-26,5,0.1,8.4,5.0,15,28.0,15,15,13.0,17.0,99.0,78.0,1023.9,1023.4,3.2,8.1,1,1
2010-06-27,5,-1.0,8.9,1.8,15,20.0,3,13,0.0,11.0,99.0,65.0,1025.7,1023.0,0.7,8.4,1,0
2010-06-28,5,-2.1,8.1,0.2,3,59.0,3,3,22.0,41.0,98.0,68.0,1019.0,1014.3,1.3,7.2,0,0
2010-06-29,5,1.3,5.5,0.8,3,46.0,5,3,30.0,31.0,99.0,99.0,1015.0,1013.7,3.2,4.6,0,1
2010-06-30,5,3.2,8.8,6.2,3,35.0,6,7,17.0,17.0,99.0,79.0,1017.0,1016.7,5.4,8.1,1,0
2010-07-01,5,4.4,7.3,0.8,3,30.0,3,3,17.0,19.0,99.0,99.0,1023.3,1022.9,4.8,7.0,0,0
2010-07-02,5,4.5,8.2,0.2,3,30.0,3,7,19.0,15.0,100.0,82.0,1025.1,1023.1,5.5,7.6,0,1
2010-07-03,5,4.7,11.2,2.2,15,28.0,15,12,11.0,7.0,98.0,68.0,1031.3,1030.9,5.8,10.6,1,0
2010-07-04,5,4.6,9.3,0.8,13,15.0,4,15,4.0,9.0,100.0,75.0,1032.4,1028.6,6.5,8.4,0,0
2010-07-05,5,5.6,8.0,0.0,3,15.0,1,4,4.0,13.0,98.0,69.0,1026.4,1023.3,6.3,7.1,0,0
2010-07-06,5,-1.9,9.6,0.0,13,28.0,1,13,7.0,17.0,99.0,55.0,1023.6,1021.5,-0.5,8.8,0,0
2010-07-07,5,-0.8,11.0,0.0,8,26.0,12,10,4.0,13.0,99.0,98.0,1027.6,1026.8,6.2,8.9,0,0
2010-07-08,5,3.5,11.3,0.2,9,22.0,3,0,0.0,7.0,91.0,54.0,1029.9,1027.4,5.9,10.5,0,0
2010-07-09,5,-2.8,11.5,0.0,5,43.0,7,5,7.0,24.0,98.0,64.0,1029.1,1026.3,2.7,10.9,0,0
2010-07-10,5,2.7,9.5,0.0,3,80.0,5,3,44.0,46.0,81.0,99.0,1017.5,1012.3,8.4,8.4,0,1
2010-07-11,5,6.0,12.3,7.2,6,44.0,3,6,22.0,26.0,100.0,79.0,1017.5,1017.4,6.6,10.7,1,0
2010-07-12,5,4.4,11.0,0.2,3,50.0,3,3,20.0,28.0,100.0,96.0,1022.3,1019.5,6.4,9.6,0,0
2010-07-13,5,5.3,12.4,0.0,5,65.0,5,5,28.0,31.0,79.0,81.0,1011.1,1001.8,7.3,10.8,0,1
2010-07-14,5,3.7,8.1,7.4,13,63.0,6,13,30.0,35.0,99.0,96.0,1004.2,1004.3,5.4,6.9,1,1
2010-07-15,5,3.4,10.1,11.0,15,31.0,15,13,13.0,19.0,100.0,82.0,1021.7,1023.2,5.2,8.9,1,0
2010-07-16,5,5.0,10.8,0.4,13,17.0,3,14,0.0,9.0,92.0,69.0,1028.6,1026.8,6.7,9.5,0,0
2010-07-17,5,4.6,8.3,0.0,3,41.0,3,3,17.0,28.0,99.0,78.0,1027.3,1023.1,5.2,7.6,0,0
2010-07-18,5,3.7,8.8,0.0,3,43.0,3,6,30.0,17.0,98.0,98.0,1018.8,1016.2,5.6,7.2,0,1
2010-07-19,5,2.1,9.8,4.8,13,24.0,3,15,0.0,9.0,100.0,60.0,1020.1,1019.9,2.6,9.2,1,0
2010-07-20,5,-2.0,9.3,0.0,13,30.0,5,15,6.0,9.0,98.0,90.0,1024.3,1024.2,4.9,7.6,0,0
2010-07-21,5,1.0,10.5,0.4,12,20.0,3,9,0.0,0.0,100.0,78.0,1030.4,1029.2,4.4,9.2,0,0
2010-07-22,5,1.0,10.4,0.4,10,28.0,13,11,7.0,15.0,100.0,99.0,1033.5,1033.1,6.3,9.2,0,0
2010-07-23,5,6.1,11.4,0.2,9,26.0,9,8,15.0,19.0,98.0,77.0,1036.1,1033.3,6.6,9.9,0,0
2010-07-24,5,4.4,10.1,0.0,8,28.0,8,8,9.0,13.0,80.0,73.0,1032.9,1030.6,6.5,8.8,0,0
2010-07-25,5,-0.1,12.6,0.0,11,28.0,3,12,0.0,11.0,99.0,66.0,1032.9,1031.2,3.4,12.0,0,0
2010-07-26,5,0.9,11.8,0.2,8,26.0,8,11,2.0,11.0,100.0,62.0,1036.8,1035.4,5.9,10.3,0,0
2010-07-27,5,-2.1,12.1,0.2,0,31.0,10,2,4.0,19.0,99.0,62.0,1035.8,1031.8,5.3,11.7,0,0
2010-07-28,5,1.5,9.8,0.0,5,33.0,5,0,15.0,9.0,77.0,97.0,1026.6,1021.3,7.3,8.9,0,1
2010-07-29,5,7.1,10.5,4.4,3,52.0,3,5,19.0,13.0,100.0,84.0,1016.9,1013.3,7.6,10.1,1,1
2010-07-30,5,7.6,13.3,3.4,3,57.0,3,3,20.0,30.0,100.0,88.0,1012.5,1010.4,9.3,11.6,1,1
2010-07-31,5,7.7,12.2,10.6,3,50.0,15,7,22.0,24.0,98.0,65.0,1013.3,1013.6,8.1,11.3,1,1
